"","x"
"1250",1756.08778304519
"1251",3453.15652539668
"1252",8574.65013448545
"1253",1937.68478224095
"1254",2863.41391278122
"1255",4120.40877620579
"1256",999.985525627388
"1257",4929.84644258895
"1258",4135.86510041606
"1259",2853.47554237436
"1260",4146.26965606341
"1261",5503.8947439745
"1262",3112.61893101659
"1263",2773.38338618213
"1264",3040.17393937858
"1265",8757.00101533788
"1266",2267.78552280483
"1267",2838.54821423045
"1268",6365.64030447311
"1269",2317.26498335559
"1270",1861.16089670913
"1271",4059.26293164701
"1272",4156.1464843158
"1273",4718.96603797266
"1274",2803.65654345334
"1275",7149.80787645234
"1276",6078.16381747735
"1277",3316.95997027127
"1278",4781.23774416506
"1279",7554.78898413986
"1280",3321.55516768596
"1281",3414.65487997647
"1282",6062.13489989645
"1283",2461.25730749348
"1284",5289.30875224841
"1285",5570.17244081543
"1286",2887.85558411514
"1287",4839.12147130619
"1288",3731.27077153546
"1289",9061.49562404031
"1290",3902.95886715915
"1291",5252.55632115831
"1292",6411.44558467541
"1293",4083.78391603765
"1294",7105.43089470826
"1295",3560.42955373327
"1296",5176.09863228223
"1297",7129.63767757866
"1298",6262.17220071185
"1299",9336.94314828009
"1300",3553.5096746757
"1301",5000.83792111906
"1302",4298.72659335018
"1303",3220.61654613138
"1304",4402.22568005661
"1305",5050.7398382494
"1306",4563.89256388118
"1307",3861.32091799891
"1308",4365.42386577226
"1309",11625.0301180556
"1310",1622.17447977082
"1311",4013.97205220605
"1312",3660.63618135353
"1313",2983.29320105497
"1314",7709.61977243208
"1315",639.327417710563
"1316",4124.53033455269
"1317",3389.14483041881
"1318",4445.06533276982
"1319",2958.95611248934
"1320",4269.16657995671
"1321",427.271604358277
"1322",4812.03940560477
"1323",4486.48208285833
"1324",9793.19205026072
"1325",3965.02254067815
"1326",11972.6906298656
"1327",5850.70712388412
"1328",2833.84876318125
"1329",1946.6174157653
"1330",3726.65110850497
"1331",3361.71921001846
"1332",4947.77969253232
"1333",3613.17090926028
"1334",4414.92625724804
"1335",6304.47401573922
"1336",4634.44062458194
"1337",5767.18016034726
"1338",3245.59038527741
"1339",2787.48752169631
"1340",2525.15804806474
"1341",6497.32750841114
"1342",5666.77313590958
"1343",5746.78631617833
"1344",14335.7967794982
"1345",5361.29818798188
"1346",13558.3491170392
"1347",5305.1797091419
"1348",5546.76876158046
"1349",3947.51593413489
"1350",8888.09661599726
"1351",6431.36434056947
"1352",3228.51846053143
"1353",7293.56093553826
"1354",1021.62759000767
"1355",7339.19245627103
"1356",4449.66901155509
"1357",7658.40669242362
"1358",4332.48306050291
"1359",3611.23327090649
"1360",9595.77019041457
"1361",8672.53944089427
"1362",4122.482032687
"1363",2969.12066927273
"1364",6459.86166658218
"1365",10372.1372200641
"1366",9900.03319490218
"1367",3567.92075130693
"1368",4145.63815798459
"1369",7406.3943572992
"1370",2809.44272399147
"1371",3833.20059249148
"1372",5205.46579980192
"1373",4200.39080694906
"1374",4941.86857696564
"1375",4508.2410354453
"1376",6501.52839254891
"1377",2773.26848135376
"1378",3052.81819929194
"1379",12833.0038900909
"1380",4238.6102222277
"1381",3804.67208066693
"1382",7946.04066863511
"1383",3277.74584788457
"1384",5736.89436962665
"1385",3140.94483461394
"1386",6401.41678561684
"1387",2825.72255500715
"1388",4873.42006058095
"1389",5973.06068413053
"1390",8144.20822480129
"1391",6762.18643254653
"1392",2703.43709426001
"1393",3170.77786272153
"1394",5948.25679385773
"1395",5854.69006566831
"1396",4274.69427888398
"1397",4289.66373803065
"1398",3739.87861316133
"1399",2152.68462919729
"1400",6749.18171267264
"1401",6558.47585595684
"1402",9038.12996085733
"1403",3020.63748845248
"1404",4403.7007577616
"1405",4125.54609390738
"1406",3155.82834025932
"1407",4671.17915104347
"1408",5592.62589504634
"1409",5866.82441274397
"1410",3068.94139254076
"1411",2074.65206163214
"1412",6570.38311115053
"1413",6609.28185755154
"1414",2860.92822516401
"1415",2669.42105028057
"1416",6088.19672848942
"1417",2801.86972027854
"1418",5594.63591142232
"1419",7367.11551941343
"1420",3308.10323935153
"1421",7056.28254294372
"1422",6431.20303487254
"1423",2733.71020707197
"1424",2322.86729291599
"1425",6453.76817031903
"1426",5187.60241481377
"1427",5521.0915335468
"1428",9463.98070878722
"1429",6397.0180911537
"1430",4730.37968937366
"1431",6354.1874715325
"1432",3746.29527758237
"1433",4403.44979790266
"1434",4593.53649280663
"1435",4911.6436676936
"1436",8862.83949362021
"1437",4384.20446480199
"1438",3537.04840692022
"1439",1321.60059000214
"1440",6630.15538933786
"1441",9894.7999656942
"1442",3132.83218288061
"1443",6140.29982504965
"1444",5020.51000843127
"1445",3918.26922376489
"1446",4031.59035321086
"1447",8680.60397193924
"1448",2947.83758882724
"1449",3042.9404945462
"1450",4368.50644578284
"1451",6202.96334948542
"1452",3544.350318068
"1453",2781.08964289125
"1454",3786.02319860266
"1455",4704.4918840297
"1456",4020.76433013013
"1457",4120.65596163523
"1458",8954.48251512559
"1459",5082.82351956872
"1460",6404.43905490165
"1461",7261.54151106521
"1462",13011.5789177108
"1463",3211.94549004239
"1464",5747.78886271454
"1465",10022.3718677225
"1466",4677.97376577574
"1467",3831.89935207018
"1468",4595.71966863988
"1469",6001.01871417731
"1470",4938.19501860917
"1471",3172.63795395044
"1472",5064.99452897336
"1473",2266.19532448938
"1474",4572.7463268101
"1475",4602.8891211843
"1476",4279.98388091783
"1477",6615.16605053458
"1478",6077.56705962837
"1479",8297.61851734691
"1480",4840.07395849878
"1481",2217.14647676639
"1482",8028.39405239973
"1483",5437.04301359609
"1484",3148.03492231591
"1485",4032.45473798545
"1486",4721.9418973081
"1487",4922.16296271078
"1488",8590.26480059407
"1489",7705.34754222137
"1490",6248.20251524588
"1491",1709.25499757112
"1492",3620.258419791
"1493",5081.09313906805
"1494",7804.73588827823
"1495",7217.5157547546
"1496",4402.74734942545
"1497",3823.61495169654
"1498",4361.44596611802
"1499",1811.92352660134
"1500",4809.56377517467
"1501",7956.40286393429
"1502",3123.91813871224
"1503",6794.31693145796
"1504",10020.9859686146
"1505",4796.70125564112
"1506",4261.59379014996
"1507",6828.33050754934
"1508",1894.82998646382
"1509",6038.60680286819
"1510",5091.0164402735
"1511",2544.73042134778
"1512",5209.55783763999
"1513",4444.01644048071
"1514",3439.18450490775
"1515",2161.33754876675
"1516",3135.95147442142
"1517",3676.26304437337
"1518",3137.88304435572
"1519",3179.84203960502
"1520",6445.40640733007
"1521",4419.5994420037
"1522",3274.45129757695
"1523",3592.4586145237
"1524",10602.1559603548
"1525",5897.54040126322
"1526",3839.74460377218
"1527",3946.53418548382
"1528",1868.24961474119
"1529",4856.39860057592
"1530",5364.32260201848
"1531",7607.79833509092
"1532",4901.83852300391
"1533",6536.93540564633
"1534",4263.91938907799
"1535",4592.24303105794
"1536",6892.60028277576
"1537",3441.54693018936
"1538",4870.99427947996
"1539",5896.1348914961
"1540",4149.73157772509
"1541",6415.87766637211
"1542",2986.31037088006
"1543",3997.52438186837
"1544",3030.65180808312
"1545",3638.74528579559
"1546",5232.71098150435
"1547",3743.76757254254
"1548",5844.41714122653
"1549",2330.79601808492
"1550",9015.81565853814
"1551",7598.98750644072
"1552",703.695041575877
"1553",5729.50190388627
"1554",6675.47431818087
"1555",7083.49107613455
"1556",6890.3073248326
"1557",8701.34209231666
"1558",5263.8114930747
"1559",4981.87674984615
"1560",7076.1300075152
"1561",5804.49215363566
"1562",2696.18091366021
"1563",10925.4528942013
"1564",2742.35995772242
"1565",5524.09356594877
"1566",4727.44735150336
"1567",5264.96503788768
"1568",7215.86466891685
"1569",5045.51974832796
"1570",3443.18706280261
"1571",3712.32414296136
"1572",3656.62273431342
"1573",4718.03809255234
"1574",4574.80140777968
"1575",3288.53862306918
"1576",8678.78242052853
"1577",2933.50215502246
"1578",2918.6758019689
"1579",3762.74800506252
"1580",5258.05091566592
"1581",6270.0467008868
"1582",4305.45975093608
"1583",3645.1743334101
"1584",7839.51121436007
"1585",3780.79696309846
"1586",5442.85963166819
"1587",5847.44925136887
"1588",4536.57001518912
"1589",3903.32484707446
"1590",6701.0631691693
"1591",3063.85498224531
"1592",4435.96640755393
"1593",6266.69363049587
"1594",8331.31983736303
"1595",3688.11028179998
"1596",9367.04803994024
"1597",3676.89307568385
"1598",7322.74451974157
"1599",9083.44038943911
"1600",6717.8459373971
"1601",4076.57352149539
"1602",4896.08384525409
"1603",5002.84893437551
"1604",3694.13130839047
"1605",4419.76083445904
"1606",2395.66542696988
"1607",4330.92267966823
"1608",2545.74928034825
"1609",5993.7036776059
"1610",3860.24746588257
"1611",4648.84380260587
"1612",7950.70919849729
"1613",6181.74772134679
"1614",5290.2783231478
"1615",5718.94076507073
"1616",4035.86115849263
"1617",5072.77418133977
"1618",4142.91593099968
"1619",3675.53214275645
"1620",2213.00058533618
"1621",3542.95306411607
"1622",6082.0069932348
"1623",2331.59751761897
"1624",4731.50404786738
"1625",2824.18365159922
"1626",4235.60993977904
"1627",4583.20388788794
"1628",5132.98478859814
"1629",5623.1782115628
"1630",4842.99517420173
"1631",4540.54301002383
"1632",2099.40743940207
"1633",7572.61583828344
"1634",8655.84428719437
"1635",5450.22880840319
"1636",4697.545753296
"1637",4426.93459884141
"1638",2764.0148383053
"1639",8810.38778739917
"1640",6227.86429781473
"1641",7017.06684538658
"1642",8121.23095350555
"1643",6716.79431688163
"1644",7350.90390592208
"1645",2805.07823621994
"1646",5109.77191817551
"1647",10795.7042407143
"1648",1788.85111190472
"1649",4107.39579375967
"1650",10029.3377822151
"1651",7136.33949634182
"1652",6066.56724668678
"1653",6683.31953524495
"1654",4429.05062682857
"1655",6584.72795129399
"1656",5687.60058320069
"1657",3893.37910372321
"1658",5149.23308591684
"1659",5874.17219506274
"1660",2461.25723573449
"1661",3560.30627276312
"1662",2693.59169002494
"1663",2554.10195789556
"1664",3068.11815910198
"1665",7385.43977364386
"1666",5024.31078000652
"1667",3067.5737796785
"1668",2599.99727229617
"1669",9449.74613338459
"1670",7048.62129925448
"1671",2299.04933566711
"1672",4139.15851158922
"1673",9336.84936030739
"1674",4966.04324630433
"1675",9960.66955425614
"1676",5103.65043070388
"1677",4055.11764122063
"1678",2291.862805982
"1679",3479.79539197322
"1680",2362.91965602397
"1681",5962.89458309778
"1682",7719.23171272245
"1683",5201.79951536283
"1684",3736.91827349528
"1685",3723.25684099103
"1686",3067.77838170424
"1687",9511.16479446721
"1688",7359.44725796906
"1689",5353.61345701676
"1690",3441.72236304625
"1691",4517.70946925384
"1692",3246.52826610935
"1693",8699.9081862407
"1694",7126.81107812165
"1695",3880.21740433539
"1696",4879.42601282877
"1697",4506.13008291443
"1698",7169.24562125508
"1699",2870.81123579282
"1700",8259.27958519524
"1701",2920.31106125657
"1702",8446.85283764545
"1703",7298.71759884985
"1704",4081.53264838556
"1705",7859.0520565607
"1706",5479.51006983884
"1707",6053.37054601486
"1708",6201.77754871524
"1709",5473.51085460838
"1710",6583.16517776274
"1711",8505.26425712585
"1712",3839.34518626996
"1713",3931.33460857801
"1714",2856.81292083074
"1715",2857.90974717867
"1716",2001.54253165267
"1717",3086.60482235119
"1718",5463.06889780232
"1719",2394.36353923229
"1720",5557.95633796381
"1721",4143.64376940171
"1722",4509.11752601119
"1723",9807.85842180817
"1724",1814.05353690492
"1725",5313.84515179537
"1726",2926.50377199065
"1727",3936.62484737992
"1728",3892.90926412982
"1729",4426.90096306952
"1730",9418.0051226347
"1731",2501.12433180719
"1732",10604.4147482947
"1733",2410.63820000098
"1734",4935.6346794173
"1735",5422.42831959744
"1736",5744.13247832033
"1737",3735.98564768798
"1738",4451.86183964025
"1739",6233.64818067796
"1740",7116.48295448272
"1741",6583.53469297203
"1742",2820.06665179372
"1743",6365.65173813805
"1744",8765.9355096877
"1745",3665.83513303107
"1746",3276.96085188864
"1747",7862.55807462917
"1748",3680.40273366775
"1749",5357.89216375927
"1750",5028.4501201461
"1751",6433.75009167689
"1752",8456.41123745608
"1753",6372.95654112735
"1754",8212.29256503098
"1755",3233.06059305248
"1756",4829.68560047523
"1757",7483.79544430593
"1758",5799.87511406362
"1759",5645.25335208169
"1760",4724.39256029937
"1761",2136.78358459671
"1762",2545.33849458664
"1763",8956.69097174902
"1764",3662.10793521325
"1765",7535.28880198131
"1766",3041.70197475265
"1767",7226.27134624036
"1768",6980.20462144667
"1769",7287.23940534593
"1770",6862.55555207643
"1771",5629.11665445921
"1772",6406.47869033134
"1773",4162.39822845889
"1774",3713.02118190133
"1775",5608.79551326792
"1776",2832.22507842339
"1777",3363.37435475388
"1778",7976.44289430074
"1779",7921.34497382306
"1780",5311.87325613567
"1781",4295.67627177126
"1782",6197.4659445812
"1783",5178.87345882016
"1784",4444.49069766561
"1785",3294.48462798289
"1786",6155.99850344739
"1787",5568.26640022645
"1788",3331.55203140352
"1789",3362.85554731992
"1790",3412.67131920491
"1791",5217.45578103361
"1792",6523.36619942763
"1793",5911.34535632952
"1794",5006.99724873225
"1795",4475.17348951183
"1796",3279.07890427095
"1797",3967.60004959744
"1798",4017.92587772472
"1799",2872.46174674248
"1800",6920.83874458121
"1801",2872.15412395459
"1802",5169.51682145387
"1803",3472.0318830983
"1804",12152.2134317978
"1805",6163.93556733296
"1806",1536.86230007972
"1807",5133.607296534
"1808",2710.33872049575
"1809",5397.84236872767
"1810",4978.72425726388
"1811",3173.96390297497
"1812",7981.74012767588
"1813",3479.76217281952
"1814",3492.77785047895
"1815",5380.06161770807
"1816",2981.10167970497
"1817",4177.01898374408
"1818",2958.04349159647
"1819",5065.30207802105
"1820",4844.92831322207
"1821",8973.78733009053
"1822",4246.70262382308
"1823",5029.04827620194
"1824",4660.18558226345
"1825",10962.0795845314
"1826",6397.73000582971
"1827",2187.33650627511
"1828",2471.14620063908
"1829",8583.46969679208
"1830",6217.83327706641
"1831",3866.38089951989
"1832",5710.80923560297
"1833",12826.6483419015
"1834",3656.59251387301
"1835",4720.79542343924
"1836",4614.63469706627
"1837",7652.76696310495
"1838",9306.5511509949
"1839",1006.42527646141
"1840",3126.4451065766
"1841",5752.06757605745
"1842",2858.41449517326
"1843",6255.41684378235
"1844",7379.32663414424
"1845",4188.26556083281
"1846",4270.84795386018
"1847",11184.7976341256
"1848",2149.8422022537
"1849",2335.5006391179
"1850",4259.39941170969
"1851",2857.61979215709
"1852",4863.47628303268
"1853",5465.16482830083
"1854",5594.89926743152
"1855",1110.78025665419
"1856",3614.54942687601
"1857",3872.46337096335
"1858",4233.33763467654
"1859",6218.48998080788
"1860",4013.57173284172
"1861",1514.76625958655
"1862",7505.63323530724
"1863",8875.67702903366
"1864",4516.00652282796
"1865",3592.5078398881
"1866",12966.8249108861
"1867",5937.42703864933
"1868",5898.12518347579
"1869",7308.30707045872
"1870",4814.69044448191
"1871",2940.60040155973
"1872",3937.76574494335
"1873",3977.04948600242
"1874",3014.59757480025
"1875",2937.71535393212
"1876",3404.22032866708
"1877",7261.05994416703
"1878",1698.1567220033
"1879",5952.67962989438
"1880",7708.12114541524
"1881",7174.6659073371
"1882",5051.29232206102
"1883",2231.15639360918
"1884",5027.45584326272
"1885",4539.79915124353
"1886",6549.24769332062
"1887",4603.99529125699
"1888",4632.33917574747
"1889",5409.63251349487
"1890",3354.98896507226
"1891",5620.756694866
"1892",3900.28131232719
"1893",3795.43177016266
"1894",5990.62654509326
"1895",2178.52887398226
"1896",5755.63302022603
"1897",5386.57842907723
"1898",2289.23197064007
"1899",7864.25229299348
"1900",3820.69949242519
"1901",7065.86441753776
"1902",3870.58033896569
"1903",8904.15334604419
"1904",5471.6788886041
"1905",3463.44889617828
"1906",6314.89644904976
"1907",5716.73891333234
"1908",3960.82436584984
"1909",8719.31772491959
"1910",6634.91679737752
"1911",4391.89644835819
"1912",5176.56003375654
"1913",2519.05164037034
"1914",3647.77455222339
"1915",3633.59822343109
"1916",4722.21950237121
"1917",11054.3490141865
"1918",5474.73979068623
"1919",5845.23795293388
"1920",7864.93013066519
"1921",7988.01596947416
"1922",4827.53851888975
"1923",6545.75294279342
"1924",3930.85671163851
"1925",7694.35438361572
"1926",5686.76812292443
"1927",2906.62085443689
"1928",5472.53761984932
"1929",7728.43115255889
"1930",3463.88215922291
